title;name;publishedAtDate;stars;text;;;;;;;;;;;;;
Sembilan Beach;M Ismail Dasuki;2022-03-12T09:58:21.126Z;5;Salah satu tempat favorit ????; cukup bersih pantainya ??;;;;;;;;;;;;
Sembilan Beach;Dinda Ratna Safitri;2022-03-08T02:05:36.413Z;5;Bagus;;;;;;;;;;;;;
Sembilan Beach;Samhari;2022-03-05T01:00:22.570Z;4;Bagus .. Sangat indah pantainya;;;;;;;;;;;;;
Sembilan Beach;genk 99;2022-03-03T14:48:33.880Z;1;Pantainya kurang menarik;;;;;;;;;;;;;
Sembilan Beach;ibno hajar;2022-02-26T06:26:40.081Z;5;Menyenangkan dan Memuaskan..... Mantap; salam dari Jakarta!!!;;;;;;;;;;;;
Sembilan Beach;Icha Wahyuni17;2022-02-18T09:05:43.152Z;5;Mantap;;;;;;;;;;;;;
Sembilan Beach;Rifqi Ali;2022-02-17T04:24:43.893Z;3;pantainya indah dan nyaman dikunjungi; many photo spot;;;;;;;;;;;;
Sembilan Beach;Mawanda Almuhayar;2022-02-10T03:51:33.755Z;5;Very beautiful beach;sejuk; and very kind people.;;;;;;;;;;;
Sembilan Beach;Moh Zuhdi Efendi Kholil;2022-02-07T00:42:45.316Z;5;Bersih;  alami transportasi mudah dan murah.... Mantab;indah;;;;;;;;;;;
Sembilan Beach;Cholis ban;2022-01-29T11:08:25.167Z;5;Tempat bersih;;;;;;;;;;;;;
Sembilan Beach;nadim mwb;2022-01-08T09:37:21.369Z;1;Gak ke urus banyak sampah bangunan yg rusak; akses menuju tempat harus menyebrang laut;;;;;;;;;;;;
Sembilan Beach;Nisa Aulia;2022-01-04T13:51:12.049Z;5;Sejuk dan tersedia penginapan pula;;;;;;;;;;;;;
Sembilan Beach;Ary Wijayanto;2022-01-03T15:23:56.278Z;5;Bagus. Murah.tp  sayang sampah yg kebawah air laut dibibir pantai terabaikan.;;;;;;;;;;;;;
Sembilan Beach;Achmad Rofiqi;2022-01-01T10:49:08.007Z;5;Info tiket masuk 20k per kepala;;;;;;;;;;;;;
Sembilan Beach;Muqsit Al-Maghfir;2021-12-30T00:50:19.484Z;5;Pokoknya mantabbbe. Cuman akhirı ini agak sepi. Mungkin karena masih pandemi ya...;;;;;;;;;;;;;
Sembilan Beach;Ezikial Axsel;2021-12-24T14:14:34.728Z;4;Sering berkunjung dan berenang;;;;;;;;;;;;;
Sembilan Beach;Miss Nawi;2021-12-23T01:13:51.377Z;5;Begitu indah dalam persaudaraan;;;;;;;;;;;;;
Sembilan Beach;Holynisme;2021-12-22T06:25:50.605Z;4;Indah lan Semesta;tiket masuk pantai saya di kenai bea 20k;;;;;;;;;;;;
Sembilan Beach;mufli only;2021-12-18T07:12:09.921Z;3;Pantai yg cukup bersih ;;ada banyak tersedia berbagai macam makanan;mau stay di sini harga bervariasi mw dekat pantai or menjauh;;dekat pantai hrg 300-350;;mw tinggal dekat penduduk tergantung nego masing masing hehe ;;sayang seribu sayang kelemahan tempat pariwisata di indonesia kebanyakan toilet kurang bersih tolong lah pak mentri atau pak bupati bapaknya orang sumenep kami sukak kebersihan..musholla or masjid yang bersih adalah dambaan turis ..syukron jazakalloh khoir atas perhatian para pemegang kekuasaan dan jabatan;;;;
Sembilan Beach;purnama yudha;2021-11-27T14:45:59.948Z;5;Kereeeeen abisssss;;;;;;;;;;;;;
Sembilan Beach;Rendra Satria Wardhana;2021-11-24T22:16:52.954Z;5;Gerah ga ada angin;;;;;;;;;;;;;
Sembilan Beach;JOGLO SEMAR;2021-11-24T14:36:07.170Z;5;"Overall  Bagus.. Kebersihan masih harus diperhatikan lagi.. Fasilitas butuh perhatian lagi.. Warga baik2.. Pemandangan bagus.. Hotel konsepnya bagus..tetapi fasilitas dan pelayanan butuh perhatian lagi? Pemerintah seharusnya lebih memperhatikan objek wisata ini...""";;;;;;;;;;;;;
Sembilan Beach;Firdausi Ummi N;2021-11-17T09:57:09.404Z;5;Cocok banget untuk melepas penat ??;;;;;;;;;;;;;
Sembilan Beach;ZTO Angler;2021-11-17T05:53:33.269Z;3;Kurang rame selain hari libur;;;;;;;;;;;;;
Sembilan Beach;suwarna nadhira;2021-11-10T09:46:03.155Z;5;Pantainya bagus dan ckp bersih...klu pengunjung sadar wisata mgkn akan tetap bersih terjaga...cm ada bbrp pengunjung yg meninggalkan bekas bungkus makanan disembarang tempat...; sampah pengunjung sebenernya sudah disediakan tempat sampah;;;;;;;;;;;;
Sembilan Beach;Putri Mayang;2021-11-08T10:52:20.176Z;5;pantainya bersih; airnya aman buat berenang; tinggal kesadaran masingı wisatawan saja yg datang; penginapan tersedia; berAC; fasilitas umum seperti toilet cukup jika kunjungan wisatawan tidak terlalu banyak; lumayan bersih; fasilitas umum seperti mushola kurang bersih; harga mamin yg disediakan pengunjung juga wajar. Ada wisata air; tapi saat berkunjung tidak beroperasi;;;;
Sembilan Beach;waskita adiguna;2021-10-30T03:25:29.384Z;4;Pantainya ok buat liburan;;;;;;;;;;;;;
Sembilan Beach;Khairul Anam;2021-10-27T10:06:04.815Z;5;Salah satu tempat wisata luar biasa d madura; tapi sayang penginapan kurang terawat;;;;;;;;;;;;
Sembilan Beach;Iyog's Channel;2021-10-27T00:37:58.659Z;4;Tempat yg bagus buat refreshing;; lebih pas buat yang suka backpacker-an;;;;;;;;;;;
Sembilan Beach;muis barera;2021-10-26T14:24:08.601Z;5;Bagus cuk pantainya.......; tempatnya bersih;;;;;;;;;;;;
Sembilan Beach;Halim Asyari;2021-10-25T08:44:15.753Z;5;Destinasi yg bagus untuk liburan;; pantainya bagus; airnya jernih. Jika kesana pakai motor lebih baik dibawa dan membayar uang tambahan saat menyebrangan  dg perahu dan disana kalian bisa keliling pulau giligenting menikmati pemandangan yang indah. Tersedia juga berbagai tempat penginapan di pinggir pantai atau bisa membaea tenda sendiri.;;;;;;;;;;
Sembilan Beach;Mustaqim Alhilal;2021-10-20T06:28:24.748Z;5;Tempat yang indah;;;;;;;;;;;;;
Sembilan Beach;Syaiful Amien;2021-10-12T08:27:01.380Z;5;Rekomendasi destinasi wisata di kabupaten Sumenep cukup nyaman dan menyenangkan;;;;;;;;;;;;;
Sembilan Beach;Nur Kholis;2021-10-06T11:44:17.498Z;5;indah bangett kereenn tempat ini; pantai sembilan sungguh bagus dan bersih dengan pemandangan awan yang cerah;;;;;;;;;;;;
Sembilan Beach;Febri NW;2021-10-03T00:37:16.323Z;5;Seperti surga yang tersembunyi;; laut yang biru dan pasir putih nya. Sungguh memanjakan mata. Untuk kesana anda perlu menyeberang dengan biaya kapal 10rb per orang dengan lama perjalanan +- 30 menit; jika ramai pengunjung penyeberangan bisa sampai malam; sedang jika sedang sepi maka penyeberangan hanya sampai jam 3 sore (untuk lebih jelas bisa tanya ke bapak tiket di pertigaan masuk dermaga). Tiket masuk 10rb per orang. Jika ingin bermalam juga tersedia cottage dengan kisaran harga 500rb dan 700rb (kamar mandi dalam) semua sudah ber AC. Anda juga bisa camping membuat tenda dengan tambahan biaya 10rb. Disana juga ada persewaan tenda yang muat 5 sd 6 orang dengan biaya 50rb dan 60rb. Ada 5 warung yang menjual minuman dan makanan jadi anda tidak usah khawatir kelaparan. Untuk hiburan tersedia speedboat dan banana boat. Tersedia juga kamar mandi dan mushola di sebelah timur pintu masuk ke 2.;;;;;;;;;
Sembilan Beach;Mihardi;2021-10-02T21:39:29.775Z;5;Pantainya bersih... Suasananya mantap;;;;;;;;;;;;;
Sembilan Beach;Wonder UMMI;2021-09-26T05:17:47.017Z;5;"Kerennnnnn. Pantai bersih sepi nyaman untuk berlibur ad homestay 300-500rb per malam. Biaya sangat terjangkau..""";asri pantai bersih;;;;;;;;;;;;
Sembilan Beach;prast invida;2021-09-25T01:41:19.275Z;5;Nyaman;;;;;;;;;;;;;
Sembilan Beach;jangan kepo;2021-09-14T03:53:30.129Z;4;tempatnya bagus cuman kesadaran buang sampah pada tempatnya masih kurang;;;;;;;;;;;;;
Sembilan Beach;Lingga Kurniawan;2021-09-12T07:04:29.307Z;5;"pantainya baguuus? fasilitas lengkap...sudah banyak penginapan..bisa buat ngecamp harus nyebrang dulu dr Pelabuhan Tanjung Saronggi Kab. Sumenep...sktr 30mnt nyebrang ke pulau.motorpun juga bisa nyampe pulau.""";;;;;;;;;;;;;
Sembilan Beach;Hallow;2021-09-07T17:49:23.467Z;5;Bagus dan nyaman;;;;;;;;;;;;;
Sembilan Beach;Mery Nina;2021-09-05T22:55:37.729Z;5;Pantai yg bersih;; seruh ada permainan banana boat.. ada tempat duduk untuk bersantai. Ada tempat penginapannya. Keren ????;;;;;;;;;;;
Sembilan Beach;Habibah Krisdy;2021-08-27T10:41:06.299Z;4;?????????? ???????????? ???? ????????????????????;;;;;;;;;;;;;
Sembilan Beach;M Nur Fuad;2021-08-21T13:28:26.719Z;5;Pantainya so beautiful;;;;;;;;;;;;;
Sembilan Beach;Ajibin U;2021-07-08T07:57:03.162Z;4;Ada cottage nya.  .;;;;;;;;;;;;;
Sembilan Beach;Sarung Bugis;2021-07-04T10:20:25.398Z;4;Sepi klo bukan hari libur; ngecamp 20k masuk 10k;;;;;;;;;;;;
Sembilan Beach;Solex (Muhammad Sholehuddin);2021-06-20T19:29:30.622Z;5;mantap;; sewa tenda(2 orng) 50 k; buat kapal 10k/org kalo motor diangkut 10k+2k(jasa angkut motor kekapal;;;;;;;;;;
Sembilan Beach;Medi Na Manda;2021-06-12T08:20:44.873Z;5;Indah;;tp ngeri kl ombak jlnx??????;;;;;;;;;;;
Sembilan Beach;Iyek Ardy;2021-06-03T07:16:17.074Z;5;Air Laut bersih bening;;;;;;;;;;;;;
Sembilan Beach;vijay sing;2021-06-01T11:07:06.273Z;5;Lumayan indah dan bersih;;;;;;;;;;;;;
Sembilan Beach;Alwy_ faryzy;2021-05-28T14:59:47.545Z;5;Pantainya bagus dan bersih; naik perahu pp 20k;;;;;;;;;;;;
Sembilan Beach;jamal JR 123;2021-05-25T10:25:20.266Z;5;Bagus banget pantai nya;; tiket masuk 10k;;;;;;;;;;;
Sembilan Beach;RUDI KA;2021-05-25T05:09:25.245Z;5;Pulau ditengah laut madura dengan pemandangan indah suasana tenang serta terdapat sebuah penginapan sehingga kita bisa berlibur sehari semalam di pinggir pantai.;;;;;;;;;;;;;
Sembilan Beach;helmi yahya;2021-05-23T15:17:48.469Z;5;sangat indah pemandangannya pantai sembilan; maksudnya akses naik dan turun perahu ke daratan agak susah. Tapi setelah itu puas dengan pemandangan pantainya. Hanya saja mungkin kesadaran pengunjung terhadap kebersihan masih kurang;;;;;;;;;;;;
Sembilan Beach;Desnalia Sari;2021-05-23T03:45:18.892Z;4;Bikin deg deg an ketika menyeberang menuju pulaunya soalnya perahunya agak sedikit masih kurang aman untuk para orang tua.;; jadi banyak yang membuang sampah sembarangan padahal tempat sampah banyak disediakan diberbagai spot.;;;;;;;;;;;
Sembilan Beach;Arief Arfi Alfikry;2021-05-19T17:32:57.979Z;5;indah... setelah dilewati dengan perahu... akhirnya sampai juga;;;;;;;;;;;;;
Sembilan Beach;Hafiluddin;2021-05-19T16:19:43.933Z;5;Tempatnya keren; sedikit ada ombak cocok untuk yang berenang. Pasir pantai bersih;;;;;;;;;;;;
Sembilan Beach;Candra Mukti Wijaya;2021-05-17T08:17:53.071Z;5;Tempat yang baik untuk menjauh dari keramaian. Laut di pantai tenang;; tempat makan dan toilet cukup banyak.;;;;;;;;;;;
Sembilan Beach;YS Channel (Yoto Sugiarto);2021-05-13T10:01:58.435Z;5;"Pantai yang indah di Pulau Gili Genting, lumayan ramai pengunjungnya, banyak saung-saung buat tempat duduk dan santai, ada juga di sini penginapan buat turis penginapannya lumayan bagus ya mepet pantai airnya juga masih jernih tidak ada kontaminasi bahan kimia masih bagus buat mandi pasirnya juga putih bersih pohon-pohon juga sudah banyak ya penghijauan cukup memadai dekat Pelabuhan beringsang  selain pantai 9 di sini juga disebut hawainya giligenting. Bisa nginap di pantai langsung. Penginapan sudah pakai AC looh.. Mantul. Keren lah keren""";;;;;;;;;;;;;
Sembilan Beach;Mar Lisa;2021-04-18T16:53:15.295Z;3;Lumayan asyik buat tempat santai;;;;;;;;;;;;;
Sembilan Beach;Mohammad Irvansyah;2021-04-11T07:58:23.818Z;4;"Nice scenery for photo spot ?? Fasilitas sudah cukup lengkap.. Namun utk yg tujuannya snorkeling kurang bagus krn pantai yg landai dan karang beberapa ada yg mati."""; apalagi kalo lagi surut. Air bersihnya juga ada dan banyak. Ombaknya ga terlalu besar;;;;;;;;;;;;
Sembilan Beach;Fikar Ale;2021-04-03T13:26:40.250Z;5;Tempatnya bagus; untuk menuju tempat ini anda harus menyeberang ke pulau gili labak menggunakan perahu yang perjalanannya sekitar 30 menit untuk sampai ke sana. Suasana di pantai ini sangat menenang jiwa dan raga; tapi sayang banyak ranting-ranting daun-daunan yang bikin kurang enak dilihat. Sampah plastiknya sedikit kok;;;;;;;;;;;
Sembilan Beach;Muhammad Nurul Ikromi;2021-03-30T16:41:31.050Z;5;Pantai sembilan merupakan Salah satu wisata yang wajib untuk di kunjungi jika anda pergi ke Sumenep; ada tempat menginapnya juga; sangat eksotis untuk dijadikan tempat rekreasi bersama keluarga atau sahabat dan pasangan. Di Pantai ini disediakan penginapan khusus pengunjung yang mana biaya sewanya sekitar 300k permalamnya; lengkap dengan AC dan kamar mandi di dalam. Banyak juga pedagang yang berjualan di area pantai ini; jadi pengunjung tidak perlu kebingungan lagi untuk berbelanja dan makan.;;;;;;;;;
Sembilan Beach;Yulia Panca Sucahyono;2021-03-28T08:56:04.119Z;5;Pantainya apik masih bersih cocok utk poto2 instagramable;; pokok e siippppp????????;;;;;;;;;;;
Sembilan Beach;uma nisfa;2021-03-25T23:54:14.494Z;5;Pantai yg sangat indah..meskipun harus nyebrang lautan untuk bisa kesana...viewnya juga sangat cantik ...ada penginapan juga di pinggir pantai...jd bangun tidur langsung bisa menatap lautan...??;;;;;;;;;;;;;
Sembilan Beach;Robert Mulyono;2021-03-25T03:20:04.788Z;5;Tempatnya bagus dan cocok untuk anak anak bermain;;;;;;;;;;;;;
Sembilan Beach;Anderi Mazculin;2021-03-24T16:41:06.555Z;5;Panorama alam pantai yg sangat indah;;;;;;;;;;;;;
Sembilan Beach;Salahuddin Al Ayyubi;2021-03-20T19:38:19.658Z;5;"Pantai sembilan merupakan salah satu dari 2 pantai yang ada di pulau ini, biaya masuk dan menginap disini termasuk terjangkau bagi kantong mahasiswa. Agar dapat mencapai lokasi ini  temenı perlu menuju ke pelabuhan Bluto Sumenep naik kapal dengan tarif perorang 10K bisa juga temanı membawa motor ke lokasi ini agar bisa mengeksplore lebih jauh tentang pulau ini dengan tarif 10K per motor 8K untuk motor dan 2K untuk ongkos menaik turunkan motor dari kapal. Di lokasi pantainya sendiri cukup bersih dan nyaman karena gelombang pantai tidak terlalu tinggi jadi aman untuk berenang di tengah di lokasi juga ada banyak warung temanı juga jika ingin membakar ikan disini tidak perlu risau karena warga pulau ini ramah ramah dan dengan senang hati mau membantu mencarikan dan mengantarkan ke penjual ikan di pulau ini untuk fasilitas dari pantai ini juga lengkap  terdapat kamar atau cottage yang di sewakan jika temanı ingin liburan fancy  tetapi jika ingi hemat cukup membawa tenda dan camping ceria di tepi pantainya. Selamat liburan  semoga membantu""";;;;;;;;;;;;;
Sembilan Beach;Habibi Moza;2021-03-18T10:53:29.291Z;5;Pantai SEMBILAN Balinya MADURA;;;;;;;;;;;;;
Sembilan Beach;eRni aja;2021-03-17T07:47:01.826Z;5;Pantai yg cantik;;;;;;;;;;;;;
Sembilan Beach;Lilik Dania;2021-03-14T07:16:34.751Z;5;pantainya bagus bersih lagi;;;;;;;;;;;;;
Sembilan Beach;Rianto Okta21;2021-03-12T01:45:17.540Z;5;Wisata anak pulau memang mantul ????;;;;;;;;;;;;;
Sembilan Beach;Simon Petrustarigan;2021-03-10T11:55:43.531Z;5;Tempat liburan yg cocok untuk warga Jatim; ombaknya begitu tenang. Tempat yg asik buat berlibur bersama teman di sumenep pokoknya. Beragam fasilitas tersedia didalamnya mulai home stay hingga toilet dan warung makan.;;;;;;;;;;;;
Sembilan Beach;DAT.;2021-02-28T23:03:59.964Z;5;Pasir pantainya bersih dan putih;;;;;;;;;;;;;
Sembilan Beach;Siti Jumairah;2021-02-25T05:05:42.916Z;1;Indah sejuk dan panas;;;;;;;;;;;;;
Sembilan Beach;Sujali L. Fansyah;2021-02-13T13:55:06.108Z;5;Cocok untuk wisata pantai;;;;;;;;;;;;;
Sembilan Beach;Lutfi EstilLo;2021-02-11T15:00:35.404Z;4;"Pantai nya tak se bagus n seindah dlu, karena skrang bnyak fasilitas yg kondisi nya memperihatinkan bahkan ada yg rusak .. Spot foto bnyak yg hilang .. Pantai nya skarang bnyak smpah yg bertaburan kurang bersih .. Fasilitas penginapan luamayan lengkap tapi kadang bnyak keluhan dri para pengunjung .. Penyeberangan per orang 10k tiket chek in 10k. Parkir sbelum mnyebrang ..""";;;;;;;;;;;;;
Sembilan Beach;Edy Anda;2021-02-11T12:57:12.082Z;5;Bagus indah dan bersih..;;;;;;;;;;;;;
Sembilan Beach;Adi Karna Wicitra;2021-02-09T14:22:30.459Z;5;"Bagus bgt, low budget .. Orang orang sana juga ramah""..";;;;;;;;;;;;;
Sembilan Beach;Samsul Arifin;2021-02-08T17:17:13.812Z;4;Repsentatif untuk menikmati suana pantai di malam hari...; jika ingin healing atau mencari sebuah ketenangan dengan tempat pantai yg ombaknya tenang dan sepi;;;;;;;;;;;;
Sembilan Beach;Asep madrid;2021-02-06T06:42:06.563Z;5;Tempat yang sangat bagus sekali ;;;;;;;;;;;;;
Sembilan Beach;Aliefun Remos;2021-01-27T23:39:28.227Z;5;Bersih indah tapi sayangnya tidak bisa snorkeling air lautnya kurang jernih.;;;;;;;;;;;;;
Sembilan Beach;Hendra Prayudi;2021-01-26T23:02:46.672Z;5;pantainya keren; banyak kepitingnya sama cumi-cumi. Jangan lupa;;;;;;;;;;;;
Sembilan Beach;Maulana Ibrahim;2021-01-23T14:57:07.588Z;5;Masyaallah;; jika berkunjung kesini bawa pancing dan umpan udang2an. Serta jaring ikan.;;;;;;;;;;;
Sembilan Beach;Crash Bond;2021-01-22T14:05:15.065Z;4;Lumayan menghilangkan penat dan beban pikiran;;;;;;;;;;;;;
Sembilan Beach;Ida Wati;2021-01-18T14:08:44.891Z;5;Tempatnya bersih dan nyaman untuk rekreasi keluarga..tersedia juga penginapannya..wah pokoke manteeeep??????;;;;;;;;;;;;;
Sembilan Beach;Agus W;2021-01-15T18:53:05.734Z;5;Pantainya bagus...cuman akses kepantai Harus naik perahu untuk menujuh kepantai..;;;;;;;;;;;;;
Sembilan Beach;Yuda Rahmat Afandi;2021-01-14T03:45:57.389Z;5;cocok untuk dijadikan destinasi wisata kalau lagi ke sumenep;;;;;;;;;;;;;
Sembilan Beach;Alyka 122;2021-01-09T14:26:13.079Z;5;Pemandangan yg sangat indah; byk tempat makan harga standar;;;;;;;;;;;;
Sembilan Beach;Mohammad Zafradi Wagiono;2021-01-08T08:56:53.967Z;4;Banyak spot foto;;;;;;;;;;;;;
Sembilan Beach;Eveline 0201;2021-01-06T08:45:59.002Z;5;Pantai menyenangkan....indah lagi; tak perlu mahal untuk berwisata pantai 9 tempatnya.;;;;;;;;;;;;
Sembilan Beach;Ferdian 006;2021-01-06T04:36:22.975Z;5;Minim bajhet;;;;;;;;;;;;;
Sembilan Beach;Bagas W;2021-01-03T09:45:57.330Z;5;"Menurut saya, cukup bagus. Kemarin saya lewat pelabuhan lewat saronggi kemudian naik kapal kecil bisa bawa motor juga airnya jernih sayang saya kemarin tidak bawa ganti""";;;;;;;;;;;;;
Sembilan Beach;IRMA RACHIM;2021-01-03T07:06:57.831Z;5;"Pulau dan pantai yg indah, pasir putihnya bagus bgt. Cocok buat liburan bersama keluarga tercinta. Tp sayang penginapan agak mahal padahal kamar mandi luar trus kamar mandinya agak kotor. Tingkatkan lagi utk kebersihan ya. Supaya pengunjungya tmbh nyaman lagi....""";;;;;;;;;;;;;
Sembilan Beach;sablon pilar Cikarang;2020-12-28T18:35:34.188Z;5;Pulau seribunya madura;;;;;;;;;;;;;
Sembilan Beach;rino raines;2020-12-22T11:13:01.381Z;3;Banyak sampah;;;;;;;;;;;;;
Sembilan Beach;Arini Bariroh;2020-12-22T09:57:59.488Z;5;"Makanan murah dan enak juga. Suasanya enak bgt apalagi kalo malem2. Uh sukak""";;;;;;;;;;;;;
Sembilan Beach;M. Shaffaby Qadrian;2020-12-22T03:40:25.765Z;5;Ma syaa Allah.. sungguh ciptaannya sangat indah;;;;;;;;;;;;;
Sembilan Beach;Amsoriyah;2020-12-21T15:46:48.071Z;4;"Hi ...Madura...tepatnya di daerah Sumenep yaa...jauuuhh bingit gaes...karena aq dari Jombang, tapi terbayar sudah dengan keindahan dan keelokan pantai ini...hamparan pasir putih yg terbentang luas seakan menyambut kedatangan qta. Sebelum sampai ke pulau ini ( masuk gili genting ) menyeberang dari tempat parkirnya Buz dengan naik perahu motor kurleb 30 menit. Harga paket/ orang 100 k makan 3 x nyebrang pp tiket masuk tdk termasuk biaya kamar/ penginapan untuk kamar ada yg 300 k 500 k kebetulan sekamar aq buat ber 6. Para kru n warga ramah2 menunya khas ikan laut mantol pokok e. Sayangnya aq ke sini kurang tepat waktunya pas musim hujan kemaleman jg jdii...nyebrangnya benar2 pacu adrenalin tpi gpp klo kemarau mungkin lebih ok kali yaa...Selamat berkunjung..."""; tpi masih agak sedikit kurang terawat;;;;;;;;;;;;
Sembilan Beach;45 Coffee shop Grha Kopi Nusantara;2020-12-19T09:31:27.379Z;5;Bagus;;;;;;;;;;;;;
Sembilan Beach;Shadrissaid;2020-12-12T07:58:57.821Z;5;Kerren mantap banget tempatnya; langsung berangkat aja gausah banyak acara njim...(NO RUWET!!!);;;;;;;;;;;;
Sembilan Beach;Muhammad Khirul Al Farizi;2020-12-11T21:23:48.951Z;4;Kalo pengen tau;;;;;;;;;;;;;
Sembilan Beach;ArieyAmsyxng;2020-12-06T13:37:49.800Z;5;Belum menemukan jodoh;;;;;;;;;;;;;
Sembilan Beach;Icha Rifka;2020-12-05T04:24:45.850Z;5;Soo beautiful;; selain disuguhkan dengan pemandangan pantai yang indah di sini kita juga tidak perlu khawatir untuk bermalam karena tersedia penginapan yang nyaman dengan suguhan hamparan pasir putih dan deburan ombak yang tenang ??;;;;;;;;;;;
Sembilan Beach;yahya wahyudi;2020-11-28T23:03:38.228Z;3;Berlibur di pantai sembilan sumenep madura; suasana bikin betah.;;;;;;;;;;;;
Sembilan Beach;Jamiludin Usman;2020-11-26T14:23:36.311Z;5;Akses ke sana mudah dan murah;;;;;;;;;;;;;
Sembilan Beach;Fujimaro hamamoto;2020-11-22T11:38:49.736Z;5;Suasana nyaman;;;;;;;;;;;;;
Sembilan Beach;cindy satriyo;2020-11-22T05:51:36.601Z;5;"Salah satu pantai di Sumenep Madura yang bagus dan bersih. Pantai sembilan ini mirip gili trawangan di lombok. Bisa jadi alternatif kalau kejauhan ke lombok hehehe. Butuh waktu 30-45 menit untuk menyebrang ke pantai sembilan. Tiket sekali nyebrang 10ribu. Jangan sampai salah perahu ya krn di pelabuhan ini bisa nyeberang ke gili labak juga (kurang lebih 2 jam). Pantai sembilan tersedia penginapan juga harganya sekitar 300rb (terbuat dari kayu) dan itu hanya kamar ber-AC kamar mandi dalam 2 bed besar tanpa dipan. Jadi kalau kesini bawa peralatan mandi sendiri ya. Ada 1 kamar yg paling bagus harganya 750rb (terbuat dari batubata) fasilitas yg didapat 2 bed besar ada dipannya  kamar mandi dalam AC dan lumayan luas. Tapi tetap ya bawa peralatan mandi sendiri. Disini juga ada beberapa warung yg menyediakan makan minum makan ikan bakar tongkol besar gaes dan sambal. Rasanya kurang enak.tapi gimana lagi ya..gak ada pilihan lain. Minuman lumayan byk macemnya...tapi gak ada es degan ya... Dipulau gili genting ini juga ada pantai lain namanya pantai kahuripan, akses kesana sewa motor.""";;;;;;;;;;;;;
